district,sub_district,town_name,town_total_population,slum_name,is_notified,households_approx,slum_population_approx,paved_roads_km,drainage_system_code,private_latrines_pit,private_latrines_flush,private_latrines_service,private_latrines_others,private_latrines_community,public_water_tap_points,electricity_domestic_conn,electricity_road_lighting_conn,electricity_others_conn,households_without_private_latrine_access_est,sanitation_gap_ratio
Chennai,Area Not Under Any Sub-District,Chennai,12396,M.K.RADHA NAGAR,1,128,538,0.5,2,0,96,0,0,0,9,115,5,1,32.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,NORTH GIRIAPPA SALAI,1,208,874,1.5,2,0,156,0,0,0,14,187,7,2,52.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,THYAGARAYASALAI,1,1274,5351,3.4,2,0,956,0,0,0,85,1147,43,13,318.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,DR.THOMAS SALAI,1,1208,5074,3.6,2,0,906,0,0,0,81,725,41,12,302.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,TURU VI KA KUDIYIRUPPU,1,1029,4322,3,2,0,772,0,0,0,69,926,35,10,257.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SOUTH BOAG ROAD,1,592,2486,2.4,2,0,444,0,0,0,39,533,20,6,148.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAMAKAMATHU PURAM,1,426,1789,1.6,2,0,320,0,0,0,28,383,14,4,106.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAMAKRISHNA PURAM,1,184,773,0.5,2,0,138,0,0,0,12,166,6,2,46.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,THOMAIAPPAN STREET,1,60,252,1,2,0,45,0,1,0,4,21,2,1,15.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,NALLAN THERU,1,72,302,1.2,2,0,54,0,1,0,5,25,3,1,18.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SRINIVASA PERUMAL SANNADHI I STREET,1,32,134,1,2,0,24,0,1,0,2,6,1,0,8.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,MUTHIAH THOTTAM,1,620,2100,2,2,0,420,0,1,0,41,420,21,6,200.0,0.323
Chennai,Area Not Under Any Sub-District,Chennai,12396,AMBEDKAR KUDISAI PAKUTHI,1,650,2730,2.3,2,0,410,0,0,0,43,585,22,7,240.0,0.369
Chennai,Area Not Under Any Sub-District,Chennai,12396,KATTUKOIL,1,600,2520,2,2,0,450,0,1,0,40,540,20,6,150.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAM NAGAR,1,718,3016,3,2,0,215,0,0,0,48,646,24,7,503.0,0.701
Chennai,Area Not Under Any Sub-District,Chennai,12396,NAUKUPPAM,1,675,2835,2.4,2,0,506,0,0,0,45,608,23,7,169.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,GAJAPATHILASAI LANE,1,284,1193,1.5,2,0,213,0,0,0,19,256,10,3,71.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,VAIKOL THOTTI,1,203,853,1.5,2,0,152,0,0,0,14,183,7,2,51.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,DR.BESANT SCHOOL ROAD,1,89,374,0.1,2,0,29,0,0,0,6,31,3,1,60.0,0.674
Chennai,Area Not Under Any Sub-District,Chennai,12396,HANUMANTHARAYAN PURAM,1,405,1701,2.3,2,0,304,0,0,0,27,365,14,4,101.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,RETTERI NAGAR,1,650,2015,2,2,0,195,0,0,0,43,585,22,7,455.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,MECCAPURAM,1,400,1240,2,2,0,180,0,0,0,27,360,14,4,220.0,0.55
Chennai,Area Not Under Any Sub-District,Chennai,12396,VARADHA NAGAR,1,150,465,0.5,2,0,113,0,0,0,10,135,5,2,37.0,0.247
Chennai,Area Not Under Any Sub-District,Chennai,12396,MABANDI COLONY,1,100,310,0.5,2,0,75,0,0,0,7,90,4,1,25.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,KABALI NAGAR,1,100,310,0.5,2,0,70,0,0,0,7,90,4,1,30.0,0.3
Chennai,Area Not Under Any Sub-District,Chennai,12396,THULUKKANAM THOTTAM,1,400,1240,1.8,2,0,150,0,0,0,27,360,14,4,250.0,0.625
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAHAN THOTTAM,1,200,620,0.5,2,0,60,0,0,0,13,180,7,2,140.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,GOKULAM COLONY,1,50,155,0.12,2,0,20,0,0,0,3,10,2,1,30.0,0.6
Chennai,Area Not Under Any Sub-District,Chennai,12396,P.M.DARGA,1,800,2480,3.3,2,0,600,0,0,0,53,720,27,8,200.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ISMALIC CURRENT,1,300,930,1.5,2,0,200,0,0,0,20,270,10,3,100.0,0.333
Chennai,Area Not Under Any Sub-District,Chennai,12396,GANESA PURAM,1,200,620,0.5,2,0,60,0,0,0,13,120,7,2,140.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,PARUVA NAGAR,1,340,1428,1.9,2,0,255,0,0,0,23,306,12,3,85.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SATHYAMOORTHI NAGAR,1,1120,4704,3.8,2,0,840,0,0,0,75,1008,38,11,280.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,JOTHI THOTTAM,1,256,1075,1.5,2,0,192,0,0,0,17,230,9,3,64.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ANBU COLONY,1,128,538,0.5,2,0,96,0,0,0,9,115,5,1,32.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ALAYAMMAN KOIL ,1,548,2302,2.8,2,0,411,0,0,0,37,493,19,5,137.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,GANESHPURAM,1,250,1050,1.5,2,0,188,0,0,0,17,225,9,3,62.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,ASTIN NAGAR,1,50,210,1,2,0,38,0,0,0,3,10,2,1,12.0,0.24
Chennai,Area Not Under Any Sub-District,Chennai,12396,RADHA KRISHNAPURAM,1,600,2520,2,2,0,450,0,0,0,40,540,20,6,150.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SEMIYARS 1ST STREET,1,45,189,0.1,2,0,34,0,0,0,3,9,2,0,11.0,0.244
Chennai,Area Not Under Any Sub-District,Chennai,12396,PALLAKMA NAGAR,1,1396,5863,3.5,2,0,1047,0,0,0,93,1256,47,14,349.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,VISALATCHI THOTTAM,1,646,2713,2,2,0,485,0,0,0,43,581,22,6,161.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,VANNIYA PURAM,1,192,806,0.5,2,0,144,0,0,0,13,173,7,2,48.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,PILLAYARKOIL THOTTAM,2,240,950,1.5,2,0,100,0,0,0,16,145,8,2,140.0,0.583
Chennai,Area Not Under Any Sub-District,Chennai,12396,SATHIYAVANI MUTHU NAGAR,1,168,670,1,2,0,126,0,0,0,11,102,6,2,42.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAMAKRISHNAPURAM,1,520,2184,2.1,2,0,300,0,0,0,35,312,18,5,220.0,0.423
Chennai,Area Not Under Any Sub-District,Chennai,12396,NATTAN THOTTAM,2,950,3755,3.2,2,0,713,0,0,0,63,570,32,10,237.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,MASOOTHI THERU,2,220,850,1.5,2,0,100,0,0,0,15,132,8,2,120.0,0.545
Chennai,Area Not Under Any Sub-District,Chennai,12396,LALA THOTTAM,2,650,2630,2.1,2,0,195,0,0,0,43,390,22,7,455.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,SLATTAR PURAM,1,550,2300,2.6,2,0,165,0,0,0,37,330,19,6,385.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,SARATHA PURAM,1,720,2800,3.2,2,0,216,0,0,0,48,432,24,7,504.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,EKAMBARAM THERU,1,550,2155,2.5,2,0,165,0,0,0,37,330,19,6,385.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,MEENAMBAL THERU,2,370,1450,1.7,2,0,111,0,0,0,25,222,13,4,259.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,RUTHRAPURAM,2,380,1465,1.8,2,0,114,0,0,0,25,228,13,4,266.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,SEKKAKUPPAM,1,2350,9365,3.2,2,0,705,0,0,0,157,1410,79,24,1645.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,SYED RASIMULLA ,2,90,349,0.15,2,0,27,0,0,0,6,32,3,1,63.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,BASHA,2,425,1682,2.4,2,0,128,0,0,0,28,255,14,4,297.0,0.699
Chennai,Area Not Under Any Sub-District,Chennai,12396,KUYIL THOPPU,1,410,1650,2.5,2,0,123,0,0,0,27,246,14,4,287.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,DUMMIL KUPPAM,1,335,1335,1.8,2,0,101,0,0,0,22,201,11,3,234.0,0.699
Chennai,Area Not Under Any Sub-District,Chennai,12396,SELVA RAJAPURAM,2,250,985,1.5,2,0,75,0,0,0,17,150,9,3,175.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,IYARAJAPURAM,2,208,830,1.5,2,0,62,0,0,0,14,125,7,2,146.0,0.702
Chennai,Area Not Under Any Sub-District,Chennai,12396,BHAVANIKUPPAM,2,215,870,1.5,2,0,65,0,0,0,14,129,7,2,150.0,0.698
Chennai,Area Not Under Any Sub-District,Chennai,12396,MUNUSAMIPILLAI THERU,1,310,1140,1.7,2,0,93,0,0,0,21,186,11,3,217.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,ARUMUGAM PILLAI THERU,1,345,1390,1.6,2,0,104,0,0,0,23,207,12,3,241.0,0.699
Chennai,Area Not Under Any Sub-District,Chennai,12396,KAILASAPURAM,1,45,189,0.32,2,0,14,0,0,0,3,9,2,0,31.0,0.689
Chennai,Area Not Under Any Sub-District,Chennai,12396,ANDI MANIYAM THOTTAM,1,570,2394,2.8,2,0,428,0,0,0,38,513,19,6,142.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,KUPPAIMEDU,1,344,1445,2.4,2,0,258,0,0,0,23,310,12,3,86.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SEMATHTHAN-SECTOR-1-3,2,1200,4800,3.2,2,0,900,0,0,0,80,1080,40,12,300.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,KULASEKARAPURAM,1,500,2000,2.4,2,0,375,0,0,0,33,450,17,5,125.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,METTUKULAM,1,220,880,1.5,2,0,165,0,0,0,15,198,8,2,55.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,GANDHI NAGAR,1,250,1000,1.5,2,0,188,0,0,0,17,225,9,3,62.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,INDRA NAGAR,1,200,840,1,2,0,150,0,0,0,13,180,7,2,50.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ABDULLAHNAGAR,1,200,840,1,2,0,150,0,0,0,13,180,7,2,50.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SATHILBATCH NAGAR,1,220,924,1.5,2,0,165,0,0,0,15,198,8,2,55.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,THANGALKARAI,1,800,3000,3,2,0,600,0,0,0,53,720,27,8,200.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,PUDUR,1,865,3633,3.2,2,0,649,0,0,0,58,779,29,9,216.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,OTTAKAPALAYAM,1,970,4074,3,2,0,728,0,0,0,65,873,33,10,242.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,BAJANAIKOIL,1,840,3528,3.35,2,0,630,0,0,0,56,756,28,8,210.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,NALLANKUPPAM,1,216,907,2,2,0,162,0,0,0,14,194,7,2,54.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,KAMARAJ COLONY,1,1200,5040,3.3,2,0,900,0,0,0,80,1080,40,12,300.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,C.R.P.GARDEN,1,500,2100,1.4,2,0,375,0,0,0,33,450,17,5,125.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,AZEEZ NAGAR,2,25,100,0.2,4,0,8,0,0,0,2,0,1,0,17.0,0.68
Chennai,Area Not Under Any Sub-District,Chennai,12396,CHAIRNAN THOTTAM,2,278,862,1.5,2,0,209,0,0,0,19,250,10,3,69.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,VALLIAMMAL THOTTAM,2,50,200,0.22,4,0,15,0,0,0,3,10,2,1,35.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,BRINDAVAN STREET,1,432,1339,2.6,2,0,324,0,0,0,29,389,15,4,108.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,M.G.R.NAGAR,1,4500,18000,3.1,2,0,3375,0,0,0,300,4050,150,45,1125.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,NESAPAKKAM,1,2500,10000,3.3,2,0,1875,0,0,0,167,2250,84,25,625.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,AMBEDKAR COLONY,2,300,1200,1.5,4,0,225,0,0,0,20,270,10,3,75.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,R.V.NAGAR,1,666,2350,2.5,2,0,500,0,0,0,44,599,22,7,166.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,VAZHAITHOPPU,1,448,1882,1.7,2,0,336,0,0,0,30,403,15,4,112.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ADHIKESAVAPERUMAL STREET,1,64,269,1,2,0,48,0,0,0,4,22,2,1,16.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,LALITHAPURAM,1,112,470,0.5,2,0,84,0,0,0,7,101,4,1,28.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,KAMARAJ COLONY,1,328,1378,1.6,2,0,246,0,0,0,22,295,11,3,82.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,GOTHAMEDU,1,896,3763,3.3,2,0,672,0,0,0,60,806,30,9,224.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,DEEDAR NAGAR,1,980,3900,3.1,2,0,294,0,0,0,65,882,33,10,686.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,SAMIAR THOTTAM,1,780,3276,3.2,2,0,234,0,0,0,52,702,26,8,546.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,KOTHAVALCHAVADI,1,464,1949,2.4,2,0,348,0,0,0,31,418,16,5,116.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,CHETTITHOTTAM,1,826,3469,2.4,2,0,620,0,1,0,55,496,28,8,206.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,NAGIREDDY THOTTAM,1,135,526,0.5,2,0,80,0,1,0,9,81,5,1,55.0,0.407
Chennai,Area Not Under Any Sub-District,Chennai,12396,SOURIMUDI THOTTAM,1,67,262,0.2,2,0,40,0,1,0,4,23,2,1,27.0,0.403
Chennai,Area Not Under Any Sub-District,Chennai,12396,ANUSUYA MANDABAM,2,86,361,0.11,4,0,26,0,0,0,6,30,3,1,60.0,0.698
Chennai,Area Not Under Any Sub-District,Chennai,12396,NERUPPU MEDU,1,425,1785,2,2,0,300,0,0,0,28,255,14,4,125.0,0.294
Chennai,Area Not Under Any Sub-District,Chennai,12396,JOTHI THOTTAM,1,214,899,1.5,2,0,150,0,1,0,14,128,7,2,64.0,0.299
Chennai,Area Not Under Any Sub-District,Chennai,12396,VINAYAGAPURAM,1,208,874,1.5,2,0,140,0,0,0,14,125,7,2,68.0,0.327
Chennai,Area Not Under Any Sub-District,Chennai,12396,PARTHASARATHY KOIL,2,42,172,0.14,2,0,25,0,0,0,3,8,2,0,17.0,0.405
Chennai,Area Not Under Any Sub-District,Chennai,12396,JYOTHIAMMAL NAGAR,1,635,2667,2.5,2,0,476,0,1,0,42,381,21,6,159.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,JOTHIAMMAL NAGAR,1,800,2480,3.2,2,0,400,0,6,0,53,720,27,8,400.0,0.5
Chennai,Area Not Under Any Sub-District,Chennai,12396,VARADARAJAPURAM,1,800,2480,3,2,0,600,0,0,0,53,720,27,8,200.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,VARADHAPURAM,1,120,504,0.5,2,0,90,0,0,0,8,108,4,1,30.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,CHITRA NAGAR,1,2400,10080,3.1,2,0,1800,0,1,0,160,2160,80,24,600.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,NARIKURAVAR COLONY,1,200,840,0.5,2,0,130,0,1,0,13,180,7,2,70.0,0.35
Chennai,Area Not Under Any Sub-District,Chennai,12396,SRINIVASAPURAM,1,686,2881,2.6,2,0,515,0,0,0,46,617,23,7,171.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,VALLESWARAN THOTTAM,1,625,2500,2.9,2,0,445,0,0,0,42,375,21,6,180.0,0.288
Chennai,Area Not Under Any Sub-District,Chennai,12396,SHANMUGAPURAM,1,750,3001,2.6,2,0,563,0,0,0,50,450,25,8,187.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAJAMUTHIAHPURAM,1,315,1260,1,2,0,236,0,0,0,21,284,11,3,79.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,K.V.B.GARDEN,1,450,1800,2.4,2,0,338,0,0,0,30,270,15,5,112.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,NARAYANASAMY THOTTAM,1,930,3718,2.6,2,0,698,0,0,0,62,837,31,9,232.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,S.K.PURAM,1,372,1485,2,2,0,279,0,0,0,25,335,13,4,93.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ANNAI SATHYA NAGAR,2,387,1549,2,2,0,290,0,0,0,26,348,13,4,97.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,GOVINDASAMI NAGAR,1,934,2895,3.2,2,0,379,0,2,0,62,737,31,9,555.0,0.594
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAJAGRAMMANY THOTTAM,1,251,1022,1.5,2,0,188,0,2,0,17,226,9,3,63.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,KAMARAJAPURAM,1,1200,5040,3.4,2,0,900,0,7,0,80,1080,40,12,300.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,KANNIKAPURAM,1,320,1344,1.4,2,0,240,0,0,0,21,288,11,3,80.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,BHARATHI NAGAR,1,350,1470,2.2,2,0,263,0,0,0,23,315,12,4,87.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,MALLIPOO NAGAR,1,210,840,1.5,2,0,63,0,1,0,14,189,7,2,147.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,OORURKUPPAM,1,650,2600,2.2,2,0,488,0,14,0,43,585,22,7,162.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,KAKKAN COLONY,1,436,1743,1.6,2,0,327,0,10,0,29,392,15,4,109.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,SASTRI NAGAR,1,803,3210,3.5,2,0,602,0,8,0,54,723,27,8,201.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,AMBEDKAR NAGAR,1,10560,42240,6,2,0,5650,0,20,0,704,6336,352,106,4910.0,0.465
Chennai,Area Not Under Any Sub-District,Chennai,12396,KAKKAN NAGAR,1,1356,5695,3.2,2,0,407,0,4,0,90,814,45,14,949.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,SASTRI NAGAR,1,380,1596,2,2,0,114,0,3,0,25,228,13,4,266.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,A.S.K.NAGAR,1,596,2503,3,2,0,179,0,15,0,40,358,20,6,417.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,PERIYAR NAGAR,1,1296,5443,3.3,2,0,389,0,6,0,86,778,43,13,907.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,EXSERVICEMEN KUDIYIRUPPU,1,392,1646,2,2,0,118,0,18,0,26,235,13,4,274.0,0.699
Chennai,Area Not Under Any Sub-District,Chennai,12396,ERIKARAI SASI NAGAR,1,512,2150,2.6,2,0,154,0,14,0,34,307,17,5,358.0,0.699
Chennai,Area Not Under Any Sub-District,Chennai,12396,INDRA GANDHI NAGAR,1,498,2092,2.4,2,0,149,0,18,0,33,299,17,5,349.0,0.701
Chennai,Area Not Under Any Sub-District,Chennai,12396,NEHRU NAGAR,1,3520,14784,3.8,2,0,1056,0,7,0,235,2112,118,35,2464.0,0.7
Chennai,Area Not Under Any Sub-District,Chennai,12396,LAKSHIMIPURAM,1,250,1000,1.5,2,0,188,0,2,0,17,225,9,3,62.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,DROWPATHI AMMAN KOIL ST,1,750,3000,2.7,2,0,563,0,2,0,50,675,25,8,187.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,SELIIAMMAN NAGAR,1,179,700,0.5,2,0,134,0,2,0,12,161,6,2,45.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,OLD VELACHERI ROAD,1,750,3000,2.8,2,0,563,0,2,0,50,675,25,8,187.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,NEW COLONY,1,250,1000,2,2,0,188,0,1,0,17,225,9,3,62.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,DR.AMBEDKAR COLONY,1,163,650,1,2,0,50,0,0,0,11,147,6,2,113.0,0.693
Chennai,Area Not Under Any Sub-District,Chennai,12396,JEYANTHI_PERIYAR NAGAR,1,3063,12250,3.3,2,0,2200,0,0,0,204,1838,102,31,863.0,0.282
Chennai,Area Not Under Any Sub-District,Chennai,12396,RANGANATHAPURAM,2,1875,7500,3.8,2,0,1406,0,0,0,125,1125,63,19,469.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,PRUNTHALAIVAR KAMARAJ NAGAR,2,1000,4000,3,2,0,750,0,0,0,67,600,34,10,250.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,M.G.R.NAGAR(CSIR),1,1125,4500,3.7,2,0,820,0,0,0,75,675,38,11,305.0,0.271
Chennai,Area Not Under Any Sub-District,Chennai,12396,AMBHAZHAGAN NAGAR,2,2125,8500,3.2,2,0,1594,0,0,0,142,1275,71,21,531.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,MAHATHMAGANDHI NAGAR,1,5250,21000,5,2,0,3938,0,0,0,350,3150,175,53,1312.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,THANTHAI PERIAR NAGAR,1,5625,22500,5,2,0,4219,0,1,0,375,3375,188,56,1406.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,BHARATHI NAGAR,1,3125,12500,3,2,0,2344,0,0,0,208,1875,104,31,781.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,ANNA NAGAR-THARAMANI,1,1125,4500,3,2,0,844,0,0,0,75,675,38,11,281.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,PERIAR NAGAR-KANAGAM,1,500,2000,1.5,2,0,375,0,0,0,33,300,17,5,125.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,NEHRU THERU-KANANGAM,1,2500,10000,3,2,0,1875,0,0,0,167,1500,84,25,625.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,VALLUVAN NAGR,2,750,3000,2.9,2,0,563,0,0,0,50,450,25,8,187.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,ODAIKUPPAM,1,500,2000,2.4,2,0,375,0,1,0,33,450,17,5,125.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,VEMBULIAMMAN KOIL,1,625,2500,2.5,2,0,469,0,1,0,42,563,21,6,156.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAJA SRINIVAS NAGAR,1,375,1500,1.2,2,0,281,0,1,0,25,338,13,4,94.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,SINGARAVEL NAGAR,1,375,1500,2,2,0,281,0,1,0,25,338,13,4,94.0,0.251
Chennai,Area Not Under Any Sub-District,Chennai,12396,RAJIV GANDHI NAGAR,1,200,800,0.5,2,0,150,0,1,0,13,180,7,2,50.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,LAKSHMIPURAM,1,750,3000,2.8,2,0,563,0,1,0,50,675,25,8,187.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,THIDEER NAGAR,2,250,1000,1.5,2,0,188,0,1,0,17,200,9,3,62.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,THIRUVEETHI AMMAN KOIL ST.,1,625,2500,2,2,0,469,0,1,0,42,563,21,6,156.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,BHARATHI NAGR,1,250,1000,1.5,2,0,188,0,0,0,17,225,9,3,62.0,0.248
Chennai,Area Not Under Any Sub-District,Chennai,12396,AVVAI NAGAR,1,425,1700,1.6,2,0,319,0,0,0,28,383,14,4,106.0,0.249
Chennai,Area Not Under Any Sub-District,Chennai,12396,UTHRAGANI KUTTAI,1,63,250,0.15,2,0,47,0,1,0,4,22,2,1,16.0,0.254
Chennai,Area Not Under Any Sub-District,Chennai,12396,MANGALARI,1,188,750,0.5,2,0,141,0,0,0,13,169,7,2,47.0,0.25
Chennai,Area Not Under Any Sub-District,Chennai,12396,THIRUMUDI VINAYAGA KOIL ST.,1,63,250,0.13,2,0,47,0,0,0,4,22,2,1,16.0,0.254
